id_atendimento,id_cliente,id_funcionario,unidade,servico,valor,data,forma_pagamento
8896,1216,21,Ceilândia,Barba,26.39,2025-02-26,Dinheiro
8897,966,25,Asa Sul,Barba,41.68,2026-03-24,Dinheiro
8898,2159,37,Asa Norte,Pigmentação,85.54,2024-12-19,Cartão
8899,1712,40,Asa Norte,Sobrancelha,29.29,2024-09-07,Cartão
8900,1358,17,Taguatinga,Pigmentação,51.27,2024-08-25,Pix
8901,604,34,Asa Sul,Pigmentação,84.97,2025-08-06,Dinheiro
8902,561,13,Taguatinga,Hidratação,97.83,2024-12-23,Pix
8903,1019,33,Asa Norte,Sobrancelha,31.97,2026-04-22,Pix
8904,2327,37,Asa Norte,Sobrancelha,34.09,2024-07-09,Pix
8905,932,19,Ceilândia,Sobrancelha,28.87,2025-12-15,Pix
8906,2845,23,Asa Norte,Hidratação,115.13,2024-11-14,Dinheiro
8907,1430,6,Taguatinga,Sobrancelha,32.28,2025-03-03,Cartão
8908,2407,40,Taguatinga,Pigmentação,74.07,2024-06-25,Dinheiro
8909,2106,18,Asa Norte,Pigmentação,79.68,2025-02-15,Dinheiro
8910,1439,13,Taguatinga,Barba,31.96,2025-09-13,Pix
8911,1833,28,Taguatinga,Sobrancelha,21.82,2025-08-15,Cartão
8912,1111,11,Taguatinga,Barba,41.31,2024-11-16,Cartão
8913,1487,8,Asa Norte,Barba,30.79,2025-09-04,Pix
8914,815,28,Asa Norte,Barba,35.8,2025-01-11,Pix
8915,2270,10,Asa Norte,Sobrancelha,28.28,2024-10-15,Pix
8916,2847,35,Asa Norte,Corte,42.58,2026-01-11,Dinheiro
8917,2333,35,Asa Norte,Sobrancelha,28.64,2024-10-10,Dinheiro
8918,2895,27,Ceilândia,Pigmentação,67.59,2025-07-25,Dinheiro
8919,668,9,Asa Norte,Pigmentação,67.38,2025-05-14,Pix
8920,804,6,Asa Sul,Hidratação,114.96,2026-03-09,Cartão
8921,440,39,Asa Norte,Pigmentação,69.53,2026-04-18,Dinheiro
8922,1201,2,Taguatinga,Pigmentação,70.18,2025-06-29,Pix
8923,173,1,Ceilândia,Sobrancelha,23.92,2024-08-05,Pix
8924,1831,38,Asa Norte,Corte,66.34,2024-07-19,Dinheiro
8925,478,10,Asa Norte,Corte,41.16,2025-05-09,Dinheiro
8926,230,37,Taguatinga,Barba,26.27,2025-02-02,Pix
8927,2968,38,Taguatinga,Barba,41.44,2025-05-25,Pix
8928,1436,26,Asa Sul,Hidratação,89.93,2025-05-03,Pix
8929,653,9,Ceilândia,Pigmentação,55.35,2025-11-24,Cartão
8930,2524,40,Ceilândia,Corte,63.29,2025-08-13,Pix
8931,370,3,Asa Sul,Pigmentação,57.7,2024-09-21,Dinheiro
8932,1377,11,Taguatinga,Pigmentação,69.87,2024-12-13,Dinheiro
8933,1110,35,Asa Norte,Barba,28.62,2025-11-02,Dinheiro
8934,959,6,Asa Sul,Pigmentação,74.77,2025-06-01,Cartão
8935,1592,36,Asa Sul,Corte,55.47,2024-10-17,Dinheiro
8936,1207,15,Taguatinga,Corte,49.3,2025-05-15,Pix
8937,2889,26,Asa Norte,Pigmentação,85.74,2024-07-23,Dinheiro
8938,1662,20,Asa Sul,Corte,56.57,2024-11-16,Cartão
8939,2623,5,Asa Sul,Sobrancelha,34.21,2026-03-12,Dinheiro
8940,164,35,Ceilândia,Sobrancelha,25.57,2024-06-16,Pix
8941,1116,26,Asa Norte,Corte,49.68,2025-09-26,Cartão
8942,2021,1,Asa Sul,Corte,43.43,2025-05-04,Dinheiro
8943,1020,26,Ceilândia,Barba,29.51,2026-04-04,Dinheiro
8944,1493,20,Asa Sul,Barba,42.95,2024-08-13,Cartão
8945,192,30,Asa Sul,Sobrancelha,23.92,2024-08-22,Dinheiro
8946,1356,28,Ceilândia,Barba,38.08,2024-07-10,Pix
8947,1208,37,Ceilândia,Barba,43.06,2025-12-11,Dinheiro
8948,693,7,Asa Norte,Barba,43.07,2024-06-19,Dinheiro
8949,2884,20,Asa Norte,Sobrancelha,31.11,2024-09-21,Pix
8950,2838,4,Ceilândia,Pigmentação,71.31,2025-03-14,Cartão
8951,2943,23,Asa Norte,Sobrancelha,34.33,2025-01-22,Dinheiro
8952,520,26,Taguatinga,Sobrancelha,20.68,2025-02-15,Cartão
8953,2562,13,Ceilândia,Corte,48.01,2025-12-31,Dinheiro
8954,2830,5,Ceilândia,Barba,29.15,2025-03-04,Pix
8955,375,23,Asa Norte,Pigmentação,64.65,2024-12-29,Cartão
8956,1897,35,Asa Norte,Sobrancelha,23.57,2025-11-09,Cartão
8957,2588,39,Asa Sul,Hidratação,79.67,2024-08-15,Pix
8958,906,13,Ceilândia,Sobrancelha,31.59,2024-09-23,Dinheiro
8959,1589,23,Asa Norte,Corte,40.39,2024-07-23,Cartão
8960,2152,39,Taguatinga,Pigmentação,77.36,2025-05-27,Cartão
8961,2797,9,Ceilândia,Corte,55.22,2025-12-03,Pix
8962,2580,4,Taguatinga,Barba,39.01,2024-08-23,Pix
8963,866,7,Ceilândia,Sobrancelha,27.52,2026-04-05,Dinheiro
8964,2210,2,Asa Sul,Hidratação,117.43,2024-11-06,Pix
8965,2306,26,Taguatinga,Sobrancelha,20.68,2025-01-25,Pix
8966,455,4,Taguatinga,Hidratação,76.67,2025-11-17,Pix
8967,1921,11,Ceilândia,Hidratação,107.61,2025-09-18,Cartão
8968,1519,21,Asa Norte,Hidratação,87.41,2026-01-02,Dinheiro
8969,2701,21,Ceilândia,Pigmentação,68.82,2025-04-14,Pix
8970,225,23,Taguatinga,Barba,,2026-02-18,Dinheiro
8971,2353,21,Ceilândia,Sobrancelha,22.92,2024-10-25,Cartão
8972,950,14,Asa Sul,Hidratação,78.74,2024-06-21,Cartão
8973,825,7,Ceilândia,Pigmentação,69.77,2025-02-13,Dinheiro
8974,2450,21,Taguatinga,Hidratação,87.04,2025-08-01,Cartão
8975,2938,20,Asa Sul,Pigmentação,71.82,2026-01-11,Pix
8976,1199,3,Asa Norte,Barba,36.18,2026-04-08,Dinheiro
8977,812,13,Ceilândia,Pigmentação,89.5,2025-10-08,Pix
8978,2770,24,Taguatinga,Sobrancelha,23.41,2024-12-24,Dinheiro
8979,1209,39,Ceilândia,Hidratação,106.62,2026-03-15,Dinheiro
8980,1469,16,Ceilândia,Sobrancelha,21.74,2025-08-31,Dinheiro
8981,2466,20,Ceilândia,Corte,62.03,2025-05-14,Pix
8982,2413,4,Asa Sul,Barba,37.11,2025-08-08,Pix
8983,1161,21,Asa Sul,Corte,53.66,2024-12-31,Cartão
8984,2926,11,Asa Sul,Barba,27.22,2025-02-11,Dinheiro
8985,679,5,Ceilândia,Corte,64.11,2025-07-24,Pix
8986,722,14,Asa Sul,Sobrancelha,22.2,2024-11-22,Cartão
8987,2913,24,Taguatinga,Hidratação,99.37,2025-03-07,Pix
8988,996,19,Asa Sul,Sobrancelha,20.18,2024-07-19,Dinheiro
8989,2598,30,Taguatinga,Sobrancelha,28.43,2024-05-25,Pix
8990,2696,39,Asa Norte,Pigmentação,65.37,2024-12-25,Cartão
8991,2901,31,Asa Norte,Hidratação,77.37,2025-10-28,Dinheiro
8992,659,9,Asa Sul,Pigmentação,75.39,2026-02-14,Dinheiro
8993,468,5,Taguatinga,Pigmentação,82.13,2025-08-05,Dinheiro
8994,2762,33,Asa Sul,Corte,48.23,2026-01-04,Cartão
8995,761,25,Ceilândia,Barba,33.82,2026-01-19,Cartão
8996,2271,36,Asa Sul,Sobrancelha,27.11,2025-12-22,Dinheiro
8997,2272,33,Ceilândia,Pigmentação,77.49,2024-05-19,Cartão
8998,353,39,Ceilândia,Barba,39.61,2024-06-30,Dinheiro
8999,1741,34,Ceilândia,Corte,49.57,2025-01-13,Dinheiro
9000,2457,1,Ceilândia,Barba,43.46,2025-05-10,Dinheiro
9001,2853,39,Ceilândia,Corte,63.04,2025-05-04,Dinheiro
9002,1207,14,Ceilândia,Pigmentação,52.0,2024-09-30,Pix
9003,475,26,Taguatinga,Hidratação,61.83,2024-06-16,Dinheiro
9004,2327,10,Taguatinga,Corte,62.67,2024-08-15,Pix
9005,2542,28,Asa Sul,Barba,30.85,2024-07-10,Cartão
9006,2098,34,Asa Norte,Pigmentação,89.12,2024-08-20,Dinheiro
9007,131,26,Ceilândia,Sobrancelha,29.66,2025-06-02,Dinheiro
9008,2646,34,Asa Norte,Hidratação,104.04,2024-10-18,Cartão
9009,1955,39,Asa Norte,Corte,62.08,2024-06-11,Dinheiro
9010,2843,4,Taguatinga,Pigmentação,76.36,2024-11-15,Pix
9011,2527,25,Asa Sul,Corte,45.02,2025-01-13,Cartão
9012,1849,7,Ceilândia,Pigmentação,81.8,2024-08-23,Pix
9013,924,17,Asa Sul,Pigmentação,75.56,2025-07-08,Pix
9014,1682,22,Ceilândia,Pigmentação,76.33,2025-12-13,Cartão
9015,2843,40,Taguatinga,Barba,38.61,2024-09-05,Dinheiro
9016,816,22,Ceilândia,Hidratação,103.18,2026-01-30,Pix
9017,263,23,Asa Sul,Hidratação,112.38,2024-07-07,Cartão
9018,1421,22,Ceilândia,Hidratação,91.9,2025-04-02,Pix
9019,1631,17,Taguatinga,Pigmentação,73.51,2024-07-18,Cartão
9020,1101,15,Taguatinga,Sobrancelha,23.06,2024-07-16,Dinheiro
9021,1386,19,Asa Norte,Pigmentação,64.13,2025-01-17,Pix
9022,1963,10,Asa Norte,Pigmentação,76.97,2025-06-24,Pix
9023,1448,29,Taguatinga,Corte,44.59,2025-09-24,Dinheiro
9024,1617,38,Ceilândia,Pigmentação,57.09,2025-04-10,Cartão
9025,783,29,Asa Norte,Hidratação,117.25,2025-04-04,Cartão
9026,1523,9,Asa Sul,Barba,38.29,2026-01-05,Dinheiro
9027,2225,6,Asa Norte,Sobrancelha,31.94,2025-05-09,Dinheiro
9028,1479,37,Ceilândia,Barba,39.44,2024-07-10,Cartão
9029,733,25,Asa Norte,Hidratação,115.44,2026-03-23,Dinheiro
9030,2232,13,Ceilândia,Barba,43.64,2025-11-13,Pix
9031,2942,35,Asa Norte,Barba,40.94,2026-01-20,Pix
9032,2302,7,Taguatinga,Barba,32.0,2025-11-01,Cartão
9033,310,10,Ceilândia,Corte,56.56,2024-07-16,Dinheiro
9034,1827,6,Ceilândia,Pigmentação,52.81,2025-03-04,Dinheiro
9035,1978,30,Taguatinga,Barba,27.34,2025-11-14,Cartão
9036,510,17,Ceilândia,Pigmentação,62.84,2025-06-08,Pix
9037,27,31,Asa Norte,Pigmentação,58.15,2025-06-27,Cartão
9038,2250,2,Asa Sul,Hidratação,60.16,2024-05-14,Pix
9039,120,6,Taguatinga,Pigmentação,89.86,2025-09-10,Pix
9040,2689,34,Asa Norte,Sobrancelha,22.74,2024-12-28,Pix
9041,2636,33,Asa Sul,Sobrancelha,29.35,2025-07-30,Pix
9042,256,13,Taguatinga,Pigmentação,66.69,2024-09-02,Pix
9043,2600,23,Asa Sul,Corte,61.15,2025-06-08,Cartão
9044,1956,34,Taguatinga,Hidratação,97.38,2025-07-24,Cartão
9045,441,12,Taguatinga,Hidratação,70.06,2024-05-28,Cartão
9046,878,9,Ceilândia,Pigmentação,80.08,2025-07-22,Pix
9047,2158,34,Taguatinga,Pigmentação,68.38,2025-07-04,Dinheiro
9048,795,20,Asa Sul,Sobrancelha,23.88,2024-08-17,Cartão
9049,571,23,Asa Norte,Hidratação,91.88,2024-08-10,Pix
9050,2480,33,Asa Norte,Pigmentação,73.15,2024-06-23,Cartão
9051,723,34,Asa Sul,Corte,58.37,2025-03-05,Dinheiro
9052,2536,25,Ceilândia,Sobrancelha,25.83,2024-08-14,Pix
9053,1824,8,Asa Sul,Hidratação,67.97,2025-11-30,Dinheiro
9054,1581,23,Asa Norte,Sobrancelha,24.61,2024-09-27,Pix
9055,2133,15,Asa Norte,Sobrancelha,29.23,2024-10-27,Cartão
9056,278,28,Ceilândia,Hidratação,77.16,2025-04-08,Pix
9057,57,16,Asa Norte,Sobrancelha,28.4,2026-01-06,Pix
9058,2204,7,Taguatinga,Sobrancelha,31.26,2026-01-31,Cartão
9059,1429,11,Taguatinga,Pigmentação,61.91,2025-08-25,Cartão
9060,505,21,Taguatinga,Pigmentação,68.87,2025-05-21,Dinheiro
9061,1260,1,Taguatinga,Pigmentação,50.47,2024-09-23,Cartão
9062,2478,8,Asa Sul,Sobrancelha,28.27,2025-10-19,Dinheiro
9063,1840,39,Taguatinga,Corte,53.11,2026-01-23,Cartão
9064,829,3,Taguatinga,Hidratação,62.93,2025-11-20,Pix
9065,969,23,Ceilândia,Barba,-50.0,2024-11-17,Dinheiro
9066,1411,33,Asa Norte,Barba,39.41,2025-02-01,Dinheiro
9067,237,4,Ceilândia,Pigmentação,56.0,2026-05-01,Dinheiro
9068,2213,7,Taguatinga,Barba,30.56,2025-12-12,Pix
9069,1257,35,Asa Norte,Hidratação,97.6,2024-10-22,Cartão
9070,364,8,Taguatinga,Pigmentação,83.76,2025-12-02,Pix
9071,1193,25,Asa Norte,Pigmentação,64.5,2024-09-18,Pix
9072,2918,23,Ceilândia,Sobrancelha,34.66,2026-01-07,Cartão
9073,1926,40,Ceilândia,Pigmentação,73.55,2024-05-19,Cartão
9074,1887,37,Ceilândia,Corte,55.11,2025-05-14,Pix
9075,2295,34,Ceilândia,Corte,40.66,2026-02-18,Pix
9076,1590,22,Taguatinga,Corte,61.83,2024-10-31,Cartão
9077,1543,34,Taguatinga,Pigmentação,81.94,2026-02-19,Cartão
9078,971,21,Asa Sul,Barba,32.34,2025-05-25,Pix
9079,1289,8,Taguatinga,Barba,34.07,2025-01-04,Dinheiro
9080,684,22,Asa Norte,Hidratação,115.3,2025-08-03,Dinheiro
9081,733,37,Asa Norte,Barba,28.74,2026-02-16,Pix
9082,1893,3,Taguatinga,Barba,34.75,2026-01-02,Dinheiro
9083,732,5,Ceilândia,Pigmentação,56.53,2025-07-27,Pix
9084,370,37,Ceilândia,Sobrancelha,24.59,2025-08-03,Dinheiro
9085,1922,19,Ceilândia,Sobrancelha,24.51,2025-02-16,Cartão
9086,729,25,Taguatinga,Barba,33.48,2026-01-10,Cartão
9087,711,28,Asa Sul,Hidratação,113.36,2025-03-07,Pix
9088,2374,2,Asa Norte,Hidratação,67.78,2026-01-01,Dinheiro
9089,1252,21,Asa Norte,Hidratação,83.83,2025-11-10,Dinheiro
9090,1278,18,Ceilândia,Barba,33.18,2026-04-09,Dinheiro
9091,876,25,Asa Norte,Hidratação,83.87,2025-10-28,Dinheiro
9092,1398,2,Asa Norte,Barba,34.39,2025-03-08,Cartão
9093,1573,19,Taguatinga,Barba,25.7,2025-07-19,Dinheiro
9094,2699,23,Ceilândia,Barba,31.13,2024-11-27,Pix
9095,2127,2,Taguatinga,Hidratação,94.57,2024-06-16,Dinheiro
9096,717,14,Ceilândia,Pigmentação,82.49,2025-07-04,Pix
9097,1438,7,Asa Norte,Corte,48.02,2026-01-25,Cartão
9098,1449,23,Taguatinga,Hidratação,61.7,2025-07-01,Dinheiro
9099,186,2,Asa Sul,Hidratação,87.59,2024-12-29,Dinheiro
9100,1876,6,Taguatinga,Corte,41.09,2025-08-01,Pix
9101,101,15,Taguatinga,Pigmentação,59.01,2024-06-22,Pix
9102,2907,33,Taguatinga,Sobrancelha,31.44,2025-01-10,Pix
9103,1991,14,Taguatinga,Sobrancelha,26.97,2026-02-16,Pix
9104,1030,40,Taguatinga,Sobrancelha,34.22,2025-09-01,Pix
9105,910,22,Asa Sul,Barba,35.92,2024-07-06,Cartão
9106,2895,38,Ceilândia,Corte,54.37,2024-10-03,Dinheiro
9107,2068,1,Asa Norte,Hidratação,114.75,2025-11-15,Cartão
9108,549,36,Ceilândia,Barba,43.09,2024-10-06,Pix
9109,2087,12,Taguatinga,Pigmentação,54.6,2024-10-01,Dinheiro
9110,2764,38,Asa Norte,Barba,30.61,2025-06-26,Cartão
9111,164,7,Ceilândia,Corte,47.33,2025-08-11,Pix
9112,413,34,Asa Norte,Corte,52.2,2024-07-28,Cartão
9113,2977,39,Asa Norte,Corte,66.76,2024-09-22,Pix
9114,354,11,Asa Sul,Sobrancelha,26.36,2024-06-28,Dinheiro
9115,244,32,Taguatinga,Hidratação,91.75,2026-03-08,Cartão
9116,957,17,Asa Norte,Pigmentação,87.51,2024-10-23,Pix
9117,43,23,Asa Norte,Sobrancelha,23.82,2024-12-27,Dinheiro
9118,1535,4,Taguatinga,Barba,27.33,2024-12-06,Dinheiro
9119,458,29,Asa Norte,Pigmentação,74.55,2025-09-12,Cartão
9120,193,33,Taguatinga,Hidratação,91.33,2024-10-06,Pix
9121,1972,33,Taguatinga,Barba,38.79,2026-05-01,Dinheiro
9122,1542,34,Taguatinga,Pigmentação,56.66,2025-08-23,Cartão
9123,870,18,Asa Norte,Sobrancelha,31.18,2026-02-09,Dinheiro
9124,1228,1,Asa Norte,Pigmentação,74.91,2026-05-09,Cartão
9125,1103,40,Asa Sul,Corte,46.06,2024-09-26,Pix
9126,157,21,Asa Norte,Pigmentação,65.82,2024-10-23,Pix
9127,518,6,Taguatinga,Hidratação,101.3,2024-07-02,Cartão
9128,9,38,Asa Sul,Pigmentação,75.97,2024-12-22,Dinheiro
9129,515,36,Asa Norte,Barba,26.12,2025-07-17,Cartão
9130,204,4,Asa Norte,Pigmentação,83.94,2024-09-05,Cartão
9131,667,6,Ceilândia,Barba,40.52,2025-04-13,Pix
9132,1254,40,Taguatinga,Corte,43.7,2025-07-21,Pix
9133,302,6,Asa Norte,Corte,57.82,2025-07-06,Pix
9134,2126,1,Taguatinga,Corte,46.71,2024-11-14,Pix
9135,1195,18,Ceilândia,Barba,30.8,2026-01-09,Cartão
9136,680,35,Taguatinga,Barba,35.87,2024-09-01,Cartão
9137,629,1,Asa Norte,Corte,52.92,2024-12-30,Cartão
9138,1702,37,Asa Norte,Pigmentação,81.05,2026-03-25,Pix
9139,978,40,Taguatinga,Corte,42.83,2025-08-31,Dinheiro
9140,2567,25,Asa Sul,Hidratação,61.65,2024-08-18,Pix
9141,554,36,Asa Norte,Pigmentação,75.26,2026-03-27,Cartão
9142,456,23,Asa Sul,Hidratação,65.0,2026-03-17,Cartão
9143,2349,7,Asa Sul,Sobrancelha,25.57,2024-07-11,Dinheiro
9144,2795,27,Ceilândia,Corte,41.41,2024-06-14,Dinheiro
9145,487,22,Ceilândia,Hidratação,105.79,2025-02-15,Cartão
9146,548,22,Asa Norte,Barba,41.2,2024-07-29,Pix
9147,1105,22,Ceilândia,Pigmentação,50.87,2024-11-24,Pix
9148,382,4,Ceilândia,Hidratação,103.82,2025-07-17,Cartão
9149,2246,8,Taguatinga,Corte,42.22,2025-03-06,Pix
9150,1689,31,Taguatinga,Corte,51.76,2025-01-07,Pix
9151,944,21,Asa Sul,Pigmentação,81.18,2025-09-13,Pix
9152,2819,14,Ceilândia,Sobrancelha,29.65,2024-05-12,Pix
9153,1072,20,Ceilândia,Corte,52.47,2024-07-31,Dinheiro
9154,755,16,Taguatinga,Pigmentação,79.13,2025-03-13,Dinheiro
9155,437,34,Ceilândia,Pigmentação,70.52,2025-06-09,Cartão
9156,473,13,Taguatinga,Sobrancelha,33.76,2024-05-14,Pix
9157,270,19,Ceilândia,Pigmentação,82.38,2026-04-09,Dinheiro
9158,1846,17,Asa Norte,Barba,36.1,2026-05-04,Pix
9159,1585,30,Asa Norte,Pigmentação,74.94,2024-12-31,Dinheiro
9160,356,38,Asa Norte,Sobrancelha,21.86,2025-08-24,Dinheiro
9161,1138,3,Asa Sul,Pigmentação,88.13,2026-01-02,Dinheiro
9162,1542,12,Ceilândia,Hidratação,109.84,2024-09-29,Cartão
9163,1675,13,Taguatinga,Pigmentação,61.46,2024-07-10,Pix
9164,1844,27,Asa Sul,Barba,34.24,2025-11-07,Cartão
9165,2473,12,Asa Sul,Pigmentação,89.62,2024-11-03,Dinheiro
9166,1340,36,Asa Sul,Corte,69.18,2025-03-07,Pix
9167,2616,29,Taguatinga,Sobrancelha,29.37,2024-09-04,Cartão
9168,2489,26,Asa Norte,Pigmentação,63.51,2024-05-25,Pix
9169,1943,6,Taguatinga,Corte,45.5,2024-05-17,Dinheiro
9170,580,23,Asa Sul,Barba,25.42,2024-07-12,Pix
9171,2331,30,Ceilândia,Corte,46.19,2025-11-07,Dinheiro
9172,1180,33,Ceilândia,Pigmentação,68.5,2025-12-10,Cartão
9173,1543,11,Ceilândia,Barba,42.32,2026-04-26,Cartão
9174,2349,20,Asa Norte,Sobrancelha,33.62,2025-10-11,Pix
9175,2203,27,Asa Norte,Barba,36.37,2026-03-10,Pix
9176,1531,21,Taguatinga,Pigmentação,56.52,2025-03-04,Pix
9177,870,37,Ceilândia,Barba,41.46,2025-11-17,Dinheiro
9178,2508,24,Asa Sul,Barba,30.49,2025-01-13,Pix
9179,804,15,Ceilândia,Pigmentação,64.51,2025-06-20,Cartão
9180,2992,29,Taguatinga,Corte,59.35,2026-01-18,Dinheiro
9181,1212,13,Taguatinga,Barba,35.64,2024-12-13,Dinheiro
9182,1939,25,Asa Sul,Barba,28.09,2024-05-23,Dinheiro
9183,539,15,Taguatinga,Hidratação,66.46,2024-08-20,Cartão
9184,1860,1,Ceilândia,Barba,44.99,2025-04-21,Pix
9185,2458,31,Asa Norte,Pigmentação,68.96,2024-11-30,Cartão
9186,1900,6,Asa Norte,Pigmentação,79.0,2024-11-13,Cartão
9187,570,10,Asa Sul,Sobrancelha,26.11,2024-06-21,Dinheiro
9188,2988,34,Asa Norte,Corte,58.32,2025-07-04,Pix
9189,1880,9,Taguatinga,Sobrancelha,24.8,2025-01-01,Pix
9190,622,14,Asa Norte,Hidratação,100.65,2025-11-28,Pix
9191,1802,11,Ceilândia,Corte,58.95,2025-03-16,Cartão
9192,1743,13,Asa Norte,Corte,66.23,2026-04-15,Cartão
9193,739,8,Taguatinga,Sobrancelha,30.45,2025-03-09,Dinheiro
9194,2320,5,Asa Norte,Corte,44.96,2025-04-14,Cartão
9195,154,9,Asa Sul,Barba,28.29,2024-06-24,Pix
9196,2182,16,Taguatinga,Hidratação,94.48,2025-06-18,Pix
9197,2915,35,Asa Norte,Corte,49.51,2025-08-18,Dinheiro
9198,2164,27,Taguatinga,Hidratação,116.58,2025-09-16,Cartão
9199,2211,9,Ceilândia,Corte,43.43,2026-05-06,Pix
9200,11,40,Taguatinga,Pigmentação,64.95,2025-12-16,Dinheiro
9201,887,38,Ceilândia,Sobrancelha,24.79,2025-10-06,Dinheiro
9202,961,4,Ceilândia,Barba,41.76,2025-11-25,Pix
9203,339,8,Ceilândia,Barba,26.27,2025-02-04,Dinheiro
9204,1667,33,Asa Norte,Hidratação,119.14,2025-08-07,Dinheiro
9205,942,24,Asa Norte,Barba,37.48,2024-10-09,Cartão
9206,2093,22,Asa Norte,Pigmentação,75.07,2024-12-10,Dinheiro
9207,1610,26,Ceilândia,Barba,31.13,2024-11-03,Pix
9208,437,30,Ceilândia,Corte,65.47,2026-02-07,Pix
9209,2734,32,Asa Sul,Barba,42.23,2025-12-29,Pix
9210,1564,1,Ceilândia,Sobrancelha,29.85,2025-09-11,Cartão
9211,349,39,Taguatinga,Corte,41.49,2026-01-05,Cartão
9212,250,6,Ceilândia,Barba,30.85,2026-04-29,Pix
9213,194,36,Asa Sul,Sobrancelha,31.23,2026-02-17,Cartão
9214,1897,4,Ceilândia,Sobrancelha,24.44,2025-05-09,Dinheiro
9215,713,18,Asa Sul,Sobrancelha,30.11,2024-09-05,Pix
9216,1991,20,Taguatinga,Barba,39.86,2025-04-12,Cartão
9217,1317,37,Ceilândia,Pigmentação,58.19,2024-10-21,Cartão
9218,1037,21,Asa Sul,Sobrancelha,32.51,2026-01-25,Cartão
9219,2014,13,Asa Sul,Sobrancelha,34.3,2024-07-28,Pix
9220,1912,20,Asa Norte,Sobrancelha,31.07,2024-09-29,Dinheiro
9221,1022,3,Asa Norte,Hidratação,88.25,2024-07-08,Dinheiro
9222,519,22,Asa Norte,Hidratação,70.77,2025-03-10,Pix
9223,2950,20,Asa Norte,Corte,53.07,2026-05-08,Cartão
9224,1410,31,Asa Sul,Barba,27.26,2025-07-18,Cartão
9225,1756,29,Taguatinga,Corte,46.43,2026-02-22,Pix
9226,1823,22,Taguatinga,Corte,50.44,2024-10-21,Dinheiro
9227,702,11,Asa Sul,Corte,65.92,2024-07-11,Cartão
9228,1017,7,Asa Sul,Sobrancelha,31.65,2025-08-16,Dinheiro
9229,285,28,Taguatinga,Hidratação,119.24,2025-01-18,Cartão
9230,393,4,Ceilândia,Barba,37.25,2025-02-24,Dinheiro
9231,2698,24,Asa Sul,Hidratação,91.57,2024-10-24,Pix
9232,658,23,Ceilândia,Sobrancelha,28.83,2025-10-04,Dinheiro
9233,2775,12,Ceilândia,Barba,40.39,2025-10-09,Cartão
9234,125,34,Ceilândia,Corte,46.3,2024-12-29,Cartão
9235,120,11,Asa Sul,Sobrancelha,31.13,2025-12-18,Pix
9236,1612,39,Ceilândia,Sobrancelha,31.23,2026-04-22,Cartão
9237,524,14,Ceilândia,Pigmentação,68.47,2025-09-19,Pix
9238,1065,18,Ceilândia,Pigmentação,52.23,2024-08-24,Pix
9239,306,36,Asa Sul,Hidratação,118.12,2026-04-22,Cartão
9240,2808,11,Taguatinga,Pigmentação,53.06,2024-11-26,Dinheiro
9241,1999,17,Asa Norte,Pigmentação,70.12,2025-10-09,Dinheiro
9242,2870,6,Taguatinga,Hidratação,101.14,2025-05-20,Cartão
9243,1512,36,Asa Sul,Sobrancelha,26.45,2024-06-18,Dinheiro
9244,1180,26,Asa Sul,Sobrancelha,23.38,2025-02-10,Dinheiro
9245,1195,4,Asa Sul,Hidratação,73.25,2024-08-13,Dinheiro
9246,722,12,Asa Norte,Sobrancelha,21.08,2025-02-21,Pix
9247,1488,39,Taguatinga,Barba,36.53,2025-12-08,Cartão
9248,1434,24,Asa Sul,Barba,34.21,2025-08-06,Pix
9249,206,8,Asa Norte,Corte,57.46,2025-09-16,Dinheiro
9250,658,5,Ceilândia,Hidratação,72.58,2025-04-19,Cartão
9251,496,3,Ceilândia,Barba,27.32,2024-11-11,Dinheiro
9252,2892,4,Ceilândia,Corte,52.02,2025-10-07,Cartão
9253,1718,4,Asa Norte,Hidratação,102.38,2025-07-23,Cartão
9254,1484,40,Asa Sul,Pigmentação,71.85,2025-06-01,Cartão
9255,2867,34,Ceilândia,Barba,38.03,2024-09-03,Dinheiro
9256,1847,33,Asa Sul,Barba,29.54,2026-02-15,Pix
9257,2039,23,Ceilândia,Corte,62.81,2024-07-01,Pix
9258,1588,1,Taguatinga,Barba,43.1,2024-09-07,Cartão
9259,269,22,Asa Sul,Pigmentação,73.58,2024-11-11,Cartão
9260,1371,3,Taguatinga,Hidratação,97.76,2026-05-01,Pix
9261,478,24,Taguatinga,Pigmentação,85.43,2024-08-04,Dinheiro
9262,1297,31,Asa Norte,Barba,41.23,2025-04-25,Dinheiro
9263,508,22,Asa Sul,Barba,43.04,2026-05-10,Cartão
9264,99,37,Taguatinga,Sobrancelha,23.01,2025-09-13,Cartão
9265,2492,19,Asa Norte,Corte,55.76,2025-02-06,Pix
9266,1674,10,Ceilândia,Sobrancelha,30.79,2026-03-29,Pix
9267,450,20,Asa Sul,Sobrancelha,25.85,2025-08-25,Dinheiro
9268,2962,1,Ceilândia,Sobrancelha,28.24,2024-11-10,Pix
9269,951,33,Asa Sul,Barba,32.7,2025-12-05,Cartão
9270,2868,15,Ceilândia,Pigmentação,77.97,2024-07-22,Dinheiro
9271,1691,19,Asa Norte,Sobrancelha,28.08,2025-02-06,Dinheiro
9272,1369,18,Asa Norte,Hidratação,81.92,2026-04-04,Pix
9273,363,15,Ceilândia,Pigmentação,58.81,2025-02-18,Dinheiro
9274,669,32,Asa Norte,Hidratação,90.32,2024-07-16,Pix
